,datetime,season,holiday,workingday,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,Profit,year,month_name,month,day_of_week,hour,is_rush_hour,is_school_day
2531,2011-06-13 09:00:00,Summer,0.0,,Clear,25.42,,23.9994,35,189,224,1414.5287671232877,2011,June,6,Monday,9,1,1
2532,2011-06-13 10:00:00,Summer,0.0,1.0,Clear,,,,38,80,118,997.4287671232877,2011,June,6,Monday,10,0,1
2533,2011-06-13 11:00:00,Summer,0.0,1.0,Clear,27.06,,,53,106,159,1367.2287671232878,2011,June,6,Monday,11,0,1
2534,2011-06-13 12:00:00,Summer,0.0,1.0,Clear,27.06,41.0,,35,161,196,1294.1287671232876,2011,June,6,Monday,12,0,1
2535,2011-06-13 13:00:00,Summer,0.0,1.0,Clear,28.7,,,53,174,227,1659.6287671232876,2011,June,6,Monday,13,0,1
2536,2011-06-13 14:00:00,Summer,0.0,1.0,Clear,28.7,,16.9979,55,145,200,1569.3287671232877,2011,June,6,Monday,14,0,1
2537,2011-06-13 15:00:00,Summer,0.0,1.0,Clear,28.7,37.0,30.0026,58,127,185,1543.5287671232877,2011,June,6,Monday,15,1,1
2538,2011-06-13 16:00:00,Summer,0.0,1.0,Clear,28.7,37.0,27.9993,64,262,326,2227.228767123288,2011,June,6,Monday,16,1,1
2539,2011-06-13 17:00:00,Summer,0.0,1.0,Clear,,,,72,529,601,3512.928767123288,2011,June,6,Monday,17,1,1
2540,2011-06-13 18:00:00,Summer,0.0,1.0,Clear,28.7,37.0,,76,510,586,3500.0287671232877,2011,June,6,Monday,18,0,1
2541,2011-06-13 19:00:00,Summer,0.0,,Clear,27.06,39.0,19.0012,75,348,423,2786.228767123288,2011,June,6,Monday,19,0,1
2542,2011-06-13 20:00:00,Summer,0.0,,Clear,,44.0,,78,253,331,2429.328767123288,2011,June,6,Monday,20,0,1
2543,2011-06-13 21:00:00,Summer,0.0,1.0,Clear,26.24,,16.9979,40,178,218,1453.2287671232878,2011,June,6,Monday,21,0,1
2544,2011-06-13 22:00:00,Summer,0.0,1.0,Clear,25.42,,,20,114,134,834.0287671232877,2011,June,6,Monday,22,0,1
2545,2011-06-13 23:00:00,Summer,0.0,1.0,,25.42,,12.998,14,75,89,563.1287671232876,2011,June,6,Monday,23,0,1
2546,2011-06-14 00:00:00,Summer,0.0,1.0,Clear,,49.0,12.998,13,18,31,300.82876712328766,2011,June,6,Tuesday,0,0,1
2547,2011-06-14 01:00:00,Summer,,1.0,Clear,,,16.9979,3,10,13,94.42876712328767,2011,June,6,Tuesday,1,0,1
2548,2011-06-14 02:00:00,Summer,0.0,1.0,Clear,24.6,,19.0012,2,8,10,68.62876712328767,2011,June,6,Tuesday,2,0,1
2549,2011-06-14 03:00:00,Summer,0.0,1.0,Clear,23.78,,22.0028,1,1,2,21.328767123287673,2011,June,6,Tuesday,3,0,1
2550,2011-06-14 04:00:00,Summer,0.0,1.0,,22.14,60.0,16.9979,0,3,3,12.728767123287671,2011,June,6,Tuesday,4,0,1
2551,2011-06-14 05:00:00,Summer,0.0,1.0,Clear,22.14,56.0,22.0028,3,23,26,150.32876712328766,2011,June,6,Tuesday,5,0,1
2552,2011-06-14 06:00:00,Summer,0.0,1.0,Clear,22.14,56.0,19.9995,6,107,113,563.1287671232876,2011,June,6,Tuesday,6,0,1
2553,2011-06-14 07:00:00,Summer,0.0,1.0,Clear,22.96,52.0,,19,346,365,1814.4287671232876,2011,June,6,Tuesday,7,1,1
2554,2011-06-14 08:00:00,Summer,0.0,1.0,,,49.0,26.0027,45,441,486,2670.128767123288,2011,June,6,Tuesday,8,1,1
2555,2011-06-14 09:00:00,Summer,0.0,1.0,Clear,25.42,46.0,12.998,19,174,193,1074.8287671232877,2011,June,6,Tuesday,9,1,1
2556,2011-06-14 10:00:00,Summer,,1.0,,,,15.0013,33,97,130,984.5287671232877,2011,June,6,Tuesday,10,0,1
2557,2011-06-14 11:00:00,Summer,,1.0,Clear,,41.0,19.0012,40,103,143,1130.7287671232878,2011,June,6,Tuesday,11,0,1
2558,2011-06-14 12:00:00,Summer,0.0,,Clear,,,23.9994,30,139,169,1113.5287671232877,2011,June,6,Tuesday,12,0,1
2559,2011-06-14 13:00:00,Summer,0.0,1.0,Clear,26.24,,,33,176,209,1324.2287671232878,2011,June,6,Tuesday,13,0,1
2560,2011-06-14 14:00:00,Summer,0.0,1.0,,26.24,47.0,12.998,41,118,159,1212.4287671232876,2011,June,6,Tuesday,14,0,1
2561,2011-06-14 15:00:00,Summer,0.0,1.0,Clear,,47.0,,42,136,178,1307.0287671232877,2011,June,6,Tuesday,15,1,1
2562,2011-06-14 16:00:00,Summer,0.0,1.0,Clear,27.88,,12.998,51,279,330,2076.728767123288,2011,June,6,Tuesday,16,1,1
2563,2011-06-14 17:00:00,Summer,0.0,1.0,Rainy,26.24,,19.0012,85,484,569,3543.0287671232877,2011,June,6,Tuesday,17,1,1
2564,2011-06-14 18:00:00,Summer,0.0,1.0,Clear,25.42,,,65,473,538,3151.728767123288,2011,June,6,Tuesday,18,0,1
2565,2011-06-14 19:00:00,,,1.0,Clear,26.24,,23.9994,51,335,386,2317.5287671232877,2011,June,6,Tuesday,19,0,1
2566,2011-06-14 20:00:00,Summer,0.0,1.0,,24.6,,,60,237,297,2050.928767123288,2011,June,6,Tuesday,20,0,1
2567,2011-06-14 21:00:00,Summer,0.0,1.0,Clear,24.6,56.0,19.9995,37,206,243,1522.0287671232877,2011,June,6,Tuesday,21,0,1
2568,2011-06-14 22:00:00,Summer,0.0,1.0,,,,15.0013,29,159,188,1182.3287671232877,2011,June,6,Tuesday,22,0,1
2569,2011-06-14 23:00:00,Summer,0.0,1.0,,22.96,68.0,15.0013,19,91,110,717.9287671232877,2011,June,6,Tuesday,23,0,1
2570,2011-06-15 00:00:00,Summer,0.0,1.0,,22.96,64.0,,8,44,52,326.6287671232877,2011,June,6,Wednesday,0,0,1
2571,2011-06-15 01:00:00,Summer,0.0,1.0,Clear,,64.0,19.0012,0,14,14,60.02876712328767,2011,June,6,Wednesday,1,0,1
2572,2011-06-15 02:00:00,Summer,0.0,1.0,Clear,21.32,63.0,15.0013,0,9,9,38.52876712328767,2011,June,6,Wednesday,2,0,1
2573,2011-06-15 03:00:00,Summer,0.0,1.0,Clear,20.5,68.0,16.9979,0,1,1,4.1287671232876715,2011,June,6,Wednesday,3,0,1
2574,2011-06-15 04:00:00,Summer,0.0,1.0,Clear,20.5,,,0,4,4,17.028767123287672,2011,June,6,Wednesday,4,0,1
2575,2011-06-15 05:00:00,Summer,0.0,1.0,Clear,,67.0,19.0012,1,20,21,103.02876712328768,2011,June,6,Wednesday,5,0,1
2576,2011-06-15 06:00:00,Summer,0.0,1.0,Clear,20.5,,16.9979,11,110,121,662.0287671232877,2011,June,6,Wednesday,6,0,1
2577,2011-06-15 07:00:00,Summer,,1.0,Clear,,60.0,8.9981,22,348,370,1874.6287671232876,2011,June,6,Wednesday,7,1,1
2578,2011-06-15 08:00:00,Summer,0.0,1.0,,23.78,,8.9981,53,445,498,2824.928767123288,2011,June,6,Wednesday,8,1,1
2579,2011-06-15 09:00:00,Summer,0.0,1.0,,24.6,,0.0,22,185,207,1173.7287671232878,2011,June,6,Wednesday,9,1,1
2580,2011-06-15 10:00:00,Summer,0.0,1.0,Clear,26.24,47.0,11.0014,27,108,135,928.6287671232876,2011,June,6,Wednesday,10,0,1
2581,2011-06-15 11:00:00,Summer,0.0,1.0,Clear,27.88,36.0,0.0,49,115,164,1337.1287671232876,2011,June,6,Wednesday,11,0,1
2582,2011-06-15 12:00:00,Summer,0.0,1.0,Clear,,,,33,178,211,1332.8287671232877,2011,June,6,Wednesday,12,0,1
2583,2011-06-15 13:00:00,Summer,0.0,,Clear,30.34,28.0,19.0012,43,146,189,1367.2287671232878,2011,June,6,Wednesday,13,0,1
2584,2011-06-15 14:00:00,,0.0,,Clear,30.34,28.0,0.0,50,128,178,1410.2287671232878,2011,June,6,Wednesday,14,0,1
2585,2011-06-15 15:00:00,Summer,0.0,,Clear,,,,33,131,164,1130.7287671232878,2011,June,6,Wednesday,15,1,1
2586,2011-06-15 16:00:00,Summer,0.0,,Clear,31.16,27.0,8.9981,47,265,312,1947.7287671232878,2011,June,6,Wednesday,16,1,1
2587,2011-06-15 17:00:00,Summer,0.0,1.0,Clear,30.34,,7.0015,83,555,638,3813.928767123288,2011,June,6,Wednesday,17,1,1
2588,2011-06-15 18:00:00,Summer,0.0,1.0,Clear,29.52,32.0,,80,527,607,3641.928767123288,2011,June,6,Wednesday,18,0,1
2589,2011-06-15 19:00:00,Summer,0.0,1.0,Clear,28.7,37.0,19.0012,54,362,416,2485.228767123288,2011,June,6,Wednesday,19,0,1
2590,2011-06-15 20:00:00,Summer,0.0,1.0,Clear,27.06,,,57,273,330,2154.128767123288,2011,June,6,Wednesday,20,0,1
2591,2011-06-15 21:00:00,Summer,0.0,1.0,Clear,26.24,,,48,209,257,1724.1287671232876,2011,June,6,Wednesday,21,0,1
2592,2011-06-15 22:00:00,Summer,0.0,1.0,,25.42,50.0,7.0015,31,144,175,1152.2287671232878,2011,June,6,Wednesday,22,0,1
2593,2011-06-15 23:00:00,Summer,0.0,1.0,,25.42,,0.0,17,90,107,679.2287671232876,2011,June,6,Wednesday,23,0,1
2594,2011-06-16 00:00:00,Summer,0.0,1.0,Clear,,56.0,,9,38,47,318.02876712328765,2011,June,6,Thursday,0,0,1
2595,2011-06-16 01:00:00,Summer,0.0,1.0,Clear,23.78,,,4,13,17,124.52876712328768,2011,June,6,Thursday,1,0,1
2596,2011-06-16 02:00:00,Summer,0.0,1.0,Clear,24.6,,6.0032,1,4,5,34.22876712328767,2011,June,6,Thursday,2,0,1
2597,2011-06-16 03:00:00,Summer,0.0,1.0,Mist,22.96,73.0,6.0032,0,4,4,17.028767123287672,2011,June,6,Thursday,3,0,1
2598,2011-06-16 04:00:00,Summer,0.0,1.0,Mist,22.96,68.0,7.0015,0,6,6,25.628767123287673,2011,June,6,Thursday,4,0,1
2599,2011-06-16 05:00:00,Summer,0.0,1.0,Clear,,64.0,,7,18,25,197.62876712328767,2011,June,6,Thursday,5,0,1
2600,2011-06-16 06:00:00,Summer,0.0,,Rainy,,,,8,104,112,584.6287671232876,2011,June,6,Thursday,6,0,1
2601,2011-06-16 07:00:00,Summer,0.0,1.0,Rainy,22.96,78.0,,16,172,188,1014.6287671232876,2011,June,6,Thursday,7,1,1
2602,2011-06-16 08:00:00,Summer,0.0,,Mist,24.6,,8.9981,24,364,388,1977.8287671232877,2011,June,6,Thursday,8,1,1
2603,2011-06-16 09:00:00,Summer,,1.0,Mist,,65.0,12.998,29,232,261,1496.2287671232878,2011,June,6,Thursday,9,1,1
2604,2011-06-16 10:00:00,Summer,0.0,1.0,Mist,,61.0,16.9979,18,103,121,752.3287671232877,2011,June,6,Thursday,10,0,1
2605,2011-06-16 11:00:00,Summer,0.0,1.0,Mist,27.88,61.0,19.9995,33,117,150,1070.5287671232877,2011,June,6,Thursday,11,0,1
2606,2011-06-16 12:00:00,Summer,0.0,,Clear,29.52,54.0,26.0027,41,165,206,1414.5287671232877,2011,June,6,Thursday,12,0,1
2607,2011-06-16 13:00:00,Summer,0.0,1.0,Mist,29.52,,,37,114,151,1126.4287671232876,2011,June,6,Thursday,13,0,1
2608,2011-06-16 14:00:00,Summer,0.0,1.0,Mist,29.52,54.0,,39,114,153,1160.8287671232877,2011,June,6,Thursday,14,0,1
2609,2011-06-16 15:00:00,Summer,0.0,1.0,Mist,28.7,61.0,,32,127,159,1096.3287671232877,2011,June,6,Thursday,15,1,1
2610,2011-06-16 16:00:00,Summer,0.0,1.0,,27.06,69.0,12.998,36,258,294,1728.4287671232876,2011,June,6,Thursday,16,1,1
2611,2011-06-16 17:00:00,Summer,0.0,1.0,Mist,26.24,78.0,7.0015,42,230,272,1711.2287671232878,2011,June,6,Thursday,17,1,1
2612,2011-06-16 18:00:00,Summer,0.0,1.0,Clear,26.24,,15.0013,26,299,325,1732.7287671232878,2011,June,6,Thursday,18,0,1
2613,2011-06-16 19:00:00,Summer,0.0,1.0,Clear,,83.0,19.0012,58,269,327,2154.128767123288,2011,June,6,Thursday,19,0,1
2614,2011-06-16 20:00:00,Summer,0.0,,,25.42,83.0,22.0028,25,176,201,1186.6287671232876,2011,June,6,Thursday,20,0,1
2615,2011-06-16 21:00:00,Summer,,1.0,Rainy,25.42,83.0,16.9979,34,154,188,1246.8287671232877,2011,June,6,Thursday,21,0,1
2616,2011-06-16 22:00:00,Summer,0.0,1.0,Rainy,25.42,,16.9979,24,127,151,958.7287671232876,2011,June,6,Thursday,22,0,1
2617,2011-06-16 23:00:00,Summer,0.0,1.0,,24.6,83.0,16.9979,2,14,16,94.42876712328767,2011,June,6,Thursday,23,0,1
2618,2011-06-17 00:00:00,Summer,0.0,1.0,Clear,,88.0,,3,21,24,141.72876712328767,2011,June,6,Friday,0,0,1
2619,2011-06-17 01:00:00,Summer,0.0,,Clear,,94.0,8.9981,4,19,23,150.32876712328766,2011,June,6,Friday,1,0,1
2620,2011-06-17 02:00:00,Summer,0.0,1.0,Clear,,94.0,,2,11,13,81.52876712328768,2011,June,6,Friday,2,0,1
2621,2011-06-17 03:00:00,Summer,0.0,1.0,,,94.0,7.0015,1,5,6,38.52876712328767,2011,June,6,Friday,3,0,1
2622,2011-06-17 04:00:00,Summer,0.0,1.0,Clear,22.14,,,1,5,6,38.52876712328767,2011,June,6,Friday,4,0,1
2623,2011-06-17 05:00:00,Summer,,1.0,Clear,22.14,,0.0,1,12,13,68.62876712328767,2011,June,6,Friday,5,0,1
2624,2011-06-17 06:00:00,Summer,0.0,1.0,Clear,22.96,,0.0,8,89,97,520.1287671232876,2011,June,6,Friday,6,0,1
2625,2011-06-17 07:00:00,Summer,0.0,1.0,Clear,24.6,,0.0,25,225,250,1397.3287671232877,2011,June,6,Friday,7,1,1
2626,2011-06-17 08:00:00,Summer,,1.0,Mist,24.6,,0.0,28,426,454,2313.228767123288,2011,June,6,Friday,8,1,1
2627,2011-06-17 09:00:00,Summer,0.0,1.0,Clear,28.7,58.0,12.998,28,196,224,1324.2287671232878,2011,June,6,Friday,9,1,1
2628,2011-06-17 10:00:00,Summer,0.0,1.0,,28.7,,,44,126,170,1298.4287671232876,2011,June,6,Friday,10,0,1
2629,2011-06-17 11:00:00,Summer,,1.0,Clear,27.88,69.0,16.9979,43,138,181,1332.8287671232877,2011,June,6,Friday,11,0,1
2630,2011-06-17 12:00:00,Summer,0.0,1.0,,28.7,65.0,16.9979,49,194,243,1676.8287671232877,2011,June,6,Friday,12,0,1
2631,2011-06-17 13:00:00,Summer,0.0,1.0,Clear,30.34,62.0,19.0012,48,156,204,1496.2287671232878,2011,June,6,Friday,13,0,1
2632,2011-06-17 14:00:00,Summer,0.0,1.0,Clear,31.16,52.0,,73,142,215,1866.0287671232877,2011,June,6,Friday,14,0,1
2633,2011-06-17 15:00:00,Summer,0.0,1.0,,31.98,,,62,181,243,1844.5287671232877,2011,June,6,Friday,15,1,1
2634,2011-06-17 16:00:00,Summer,0.0,1.0,,31.16,,11.0014,69,286,355,2416.428767123288,2011,June,6,Friday,16,1,1
2635,2011-06-17 17:00:00,Summer,0.0,1.0,Rainy,31.16,40.0,12.998,85,467,552,3469.928767123288,2011,June,6,Friday,17,1,1
2636,2011-06-17 18:00:00,Summer,0.0,1.0,Rainy,,40.0,12.998,62,388,450,2734.628767123288,2011,June,6,Friday,18,0,1
2637,2011-06-17 19:00:00,Summer,0.0,,Rainy,26.24,,,53,275,328,2093.928767123288,2011,June,6,Friday,19,0,1
2638,2011-06-17 20:00:00,Summer,0.0,1.0,Clear,26.24,,7.0015,40,192,232,1513.4287671232876,2011,June,6,Friday,20,0,1
2639,2011-06-17 21:00:00,Summer,0.0,1.0,Clear,26.24,78.0,6.0032,49,159,208,1526.3287671232877,2011,June,6,Friday,21,0,1
2640,2011-06-17 22:00:00,Summer,0.0,1.0,Clear,25.42,88.0,,48,127,175,1371.5287671232877,2011,June,6,Friday,22,0,1
2641,2011-06-17 23:00:00,Summer,0.0,1.0,Clear,,,,37,141,178,1242.5287671232877,2011,June,6,Friday,23,0,1
2642,2011-06-18 00:00:00,Summer,0.0,0.0,Clear,25.42,88.0,8.9981,21,83,104,717.9287671232877,2011,June,6,Saturday,0,0,1
2643,2011-06-18 01:00:00,Summer,0.0,0.0,Clear,25.42,83.0,7.0015,15,80,95,601.8287671232877,2011,June,6,Saturday,1,0,1
2644,2011-06-18 02:00:00,Summer,0.0,0.0,Clear,24.6,88.0,0.0,16,37,53,434.1287671232877,2011,June,6,Saturday,2,0,1
2645,2011-06-18 03:00:00,Summer,0.0,,Clear,24.6,,,4,16,20,137.42876712328766,2011,June,6,Saturday,3,0,1
2646,2011-06-18 04:00:00,Summer,0.0,0.0,Clear,24.6,88.0,6.0032,1,4,5,34.22876712328767,2011,June,6,Saturday,4,0,1
2647,2011-06-18 05:00:00,Summer,,0.0,Clear,25.42,83.0,0.0,1,6,7,42.82876712328767,2011,June,6,Saturday,5,0,1
2648,2011-06-18 06:00:00,Summer,0.0,0.0,Clear,25.42,83.0,,9,18,27,232.02876712328765,2011,June,6,Saturday,6,0,1
2649,2011-06-18 07:00:00,Summer,0.0,0.0,Clear,26.24,78.0,,12,45,57,399.72876712328764,2011,June,6,Saturday,7,1,1
2650,2011-06-18 08:00:00,Summer,0.0,0.0,,,78.0,6.0032,28,103,131,924.3287671232877,2011,June,6,Saturday,8,1,1
2651,2011-06-18 09:00:00,Summer,0.0,0.0,,,,15.0013,62,156,218,1737.0287671232877,2011,June,6,Saturday,9,1,1
2652,2011-06-18 10:00:00,Summer,0.0,0.0,,29.52,,12.998,68,176,244,1926.2287671232878,2011,June,6,Saturday,10,0,1
2653,2011-06-18 11:00:00,Summer,0.0,0.0,Clear,29.52,,8.9981,134,270,404,3465.628767123288,2011,June,6,Saturday,11,0,1
2654,2011-06-18 12:00:00,Summer,0.0,0.0,Clear,30.34,66.0,,162,258,420,3895.628767123288,2011,June,6,Saturday,12,0,1
2655,2011-06-18 13:00:00,Summer,0.0,0.0,Clear,,55.0,0.0,135,192,327,3147.428767123288,2011,June,6,Saturday,13,0,1
2656,2011-06-18 14:00:00,Summer,0.0,,Mist,32.8,46.0,19.0012,138,196,334,3216.228767123288,2011,June,6,Saturday,14,0,1
2657,2011-06-18 15:00:00,Summer,0.0,0.0,,33.62,46.0,8.9981,153,214,367,3551.628767123288,2011,June,6,Saturday,15,1,1
2658,2011-06-18 16:00:00,Summer,0.0,0.0,Mist,31.16,52.0,15.0013,193,275,468,4501.928767123288,2011,June,6,Saturday,16,1,1
2659,2011-06-18 17:00:00,Summer,0.0,0.0,Mist,31.16,48.0,11.0014,210,239,449,4639.528767123287,2011,June,6,Saturday,17,1,1
2660,2011-06-18 18:00:00,Summer,0.0,0.0,Mist,30.34,,12.998,118,263,381,3160.328767123288,2011,June,6,Saturday,18,0,1
2661,2011-06-18 19:00:00,Summer,0.0,0.0,Mist,,,,99,227,326,2678.728767123288,2011,June,6,Saturday,19,0,1
2662,2011-06-18 20:00:00,Summer,0.0,,Mist,,58.0,8.9981,61,127,188,1595.1287671232876,2011,June,6,Saturday,20,0,1
2663,2011-06-18 21:00:00,Summer,0.0,,Mist,,66.0,,58,125,183,1534.9287671232876,2011,June,6,Saturday,21,0,1
2664,2011-06-18 22:00:00,Summer,0.0,0.0,Mist,29.52,,8.9981,56,105,161,1414.5287671232877,2011,June,6,Saturday,22,0,1
2665,2011-06-18 23:00:00,Summer,0.0,,Mist,,62.0,,53,97,150,1328.5287671232877,2011,June,6,Saturday,23,0,1
2666,2011-06-19 00:00:00,Summer,0.0,0.0,,28.7,65.0,,18,71,89,614.7287671232876,2011,June,6,Sunday,0,0,1
2667,2011-06-19 01:00:00,Summer,0.0,,Mist,,,6.0032,17,59,76,545.9287671232877,2011,June,6,Sunday,1,0,1
2668,2011-06-19 02:00:00,Summer,0.0,,Clear,27.88,74.0,6.0032,13,59,72,477.1287671232877,2011,June,6,Sunday,2,0,1
2669,2011-06-19 03:00:00,Summer,,0.0,,27.06,78.0,8.9981,14,16,30,309.4287671232877,2011,June,6,Sunday,3,0,1
2670,2011-06-19 04:00:00,Summer,0.0,0.0,Mist,27.06,74.0,8.9981,7,10,17,163.22876712328767,2011,June,6,Sunday,4,0,1
2671,2011-06-19 05:00:00,Summer,0.0,0.0,Mist,27.06,78.0,0.0,7,12,19,171.82876712328766,2011,June,6,Sunday,5,0,1
2672,2011-06-19 06:00:00,Summer,0.0,,Mist,27.06,78.0,11.0014,11,22,33,283.6287671232877,2011,June,6,Sunday,6,0,1
2673,2011-06-19 07:00:00,Summer,0.0,0.0,Mist,27.06,78.0,11.0014,35,36,71,756.6287671232876,2011,June,6,Sunday,7,1,1
2674,2011-06-19 08:00:00,Summer,0.0,0.0,Rainy,27.88,74.0,,25,59,84,683.5287671232877,2011,June,6,Sunday,8,1,1
2675,2011-06-19 09:00:00,Summer,0.0,,Mist,27.88,,,58,111,169,1474.7287671232878,2011,June,6,Sunday,9,1,1
2676,2011-06-19 10:00:00,Summer,0.0,0.0,Mist,28.7,61.0,,86,158,244,2158.428767123288,2011,June,6,Sunday,10,0,1
2677,2011-06-19 11:00:00,Summer,0.0,0.0,Mist,,58.0,6.0032,141,236,377,3439.828767123288,2011,June,6,Sunday,11,0,1
2678,2011-06-19 12:00:00,Summer,0.0,0.0,Mist,30.34,,6.0032,141,255,396,3521.5287671232877,2011,June,6,Sunday,12,0,1
2679,2011-06-19 13:00:00,Summer,0.0,0.0,Mist,30.34,51.0,0.0,149,214,363,3482.828767123288,2011,June,6,Sunday,13,0,1
2680,2011-06-19 14:00:00,Summer,0.0,0.0,Rainy,,58.0,7.0015,124,193,317,2962.5287671232877,2011,June,6,Sunday,14,0,1
2681,2011-06-19 15:00:00,Summer,0.0,0.0,,30.34,55.0,7.0015,146,216,362,3439.828767123288,2011,June,6,Sunday,15,1,1
2682,2011-06-19 16:00:00,Summer,0.0,0.0,,31.16,48.0,0.0,121,257,378,3186.128767123288,2011,June,6,Sunday,16,1,1
2683,2011-06-19 17:00:00,Summer,0.0,,Clear,30.34,,0.0,159,238,397,3758.0287671232877,2011,June,6,Sunday,17,1,1
2684,2011-06-19 18:00:00,Summer,,0.0,Mist,30.34,58.0,,78,218,296,2278.828767123288,2011,June,6,Sunday,18,0,1
2685,2011-06-19 19:00:00,Summer,0.0,0.0,Clear,29.52,62.0,,94,217,311,2549.728767123288,2011,June,6,Sunday,19,0,1
2686,2011-06-19 20:00:00,Summer,0.0,0.0,Clear,28.7,,12.998,86,146,232,2106.828767123288,2011,June,6,Sunday,20,0,1
2687,2011-06-19 21:00:00,Summer,0.0,0.0,Clear,27.88,79.0,8.9981,57,110,167,1453.2287671232878,2011,June,6,Sunday,21,0,1
2688,2011-06-19 22:00:00,Summer,0.0,0.0,Clear,27.06,,,38,114,152,1143.6287671232876,2011,June,6,Sunday,22,0,1
2689,2011-06-19 23:00:00,Summer,0.0,0.0,Clear,27.06,78.0,12.998,14,78,92,576.0287671232877,2011,June,6,Sunday,23,0,1
2690,2011-07-01 00:00:00,Fall,0.0,1.0,Clear,27.06,,0.0,20,48,68,550.2287671232876,2011,July,7,Friday,0,0,0
2691,2011-07-01 01:00:00,Fall,0.0,1.0,,27.06,50.0,,15,16,31,326.6287671232877,2011,July,7,Friday,1,0,0
2692,2011-07-01 02:00:00,Fall,0.0,1.0,Clear,,,,6,7,13,133.12876712328767,2011,July,7,Friday,2,0,0
2693,2011-07-01 03:00:00,Fall,0.0,1.0,Clear,,53.0,,5,6,11,111.62876712328767,2011,July,7,Friday,3,0,0
2694,2011-07-01 04:00:00,Fall,0.0,1.0,Clear,25.42,57.0,,1,5,6,38.52876712328767,2011,July,7,Friday,4,0,0
2695,2011-07-01 05:00:00,Fall,0.0,1.0,Clear,24.6,64.0,,3,27,30,167.52876712328765,2011,July,7,Friday,5,0,0
2696,2011-07-01 06:00:00,Fall,0.0,1.0,Clear,25.42,61.0,,11,97,108,606.1287671232876,2011,July,7,Friday,6,0,0
2697,2011-07-01 07:00:00,Fall,0.0,1.0,Clear,27.06,54.0,7.0015,25,218,243,1367.2287671232878,2011,July,7,Friday,7,1,0
2698,2011-07-01 08:00:00,Fall,0.0,1.0,Clear,28.7,42.0,,39,453,492,2618.5287671232877,2011,July,7,Friday,8,1,0
2699,2011-07-01 09:00:00,Fall,0.0,1.0,Clear,30.34,,11.0014,58,202,260,1866.0287671232877,2011,July,7,Friday,9,1,0
2700,2011-07-01 10:00:00,Fall,0.0,1.0,Clear,,33.0,,61,109,170,1517.7287671232878,2011,July,7,Friday,10,0,0
2701,2011-07-01 11:00:00,Fall,0.0,,Clear,32.8,,0.0,68,146,214,1797.2287671232878,2011,July,7,Friday,11,0,0
2702,2011-07-01 12:00:00,Fall,0.0,1.0,Clear,,,0.0,83,180,263,2201.428767123288,2011,July,7,Friday,12,0,0
2703,2011-07-01 13:00:00,Fall,0.0,,Clear,32.8,24.0,,83,209,292,2326.128767123288,2011,July,7,Friday,13,0,0
2704,2011-07-01 14:00:00,Fall,0.0,1.0,Clear,33.62,23.0,12.998,78,225,303,2308.928767123288,2011,July,7,Friday,14,0,0
2705,2011-07-01 15:00:00,Fall,0.0,1.0,Clear,33.62,,16.9979,82,299,381,2695.928767123288,2011,July,7,Friday,15,1,0
2706,2011-07-01 16:00:00,Fall,0.0,1.0,Clear,,,0.0,85,342,427,2932.428767123288,2011,July,7,Friday,16,1,0
2707,2011-07-01 17:00:00,Fall,0.0,1.0,Clear,33.62,,12.998,99,362,461,3259.228767123288,2011,July,7,Friday,17,1,0
2708,2011-07-01 18:00:00,Fall,0.0,1.0,Clear,32.8,24.0,16.9979,98,324,422,3078.628767123288,2011,July,7,Friday,18,0,0
2709,2011-07-01 19:00:00,Fall,0.0,1.0,Clear,31.98,25.0,12.998,80,238,318,2399.228767123288,2011,July,7,Friday,19,0,0
2710,2011-07-01 20:00:00,Fall,0.0,1.0,Clear,29.52,,,84,185,269,2240.128767123288,2011,July,7,Friday,20,0,0
2711,2011-07-01 21:00:00,Fall,0.0,1.0,Clear,28.7,45.0,12.998,69,149,218,1827.3287671232877,2011,July,7,Friday,21,0,0
2712,2011-07-01 22:00:00,Fall,0.0,1.0,Clear,28.7,42.0,0.0,49,173,222,1586.5287671232877,2011,July,7,Friday,22,0,0
2713,2011-07-01 23:00:00,Fall,0.0,1.0,Clear,27.88,,6.0032,44,96,140,1169.4287671232876,2011,July,7,Friday,23,0,0
2714,2011-07-02 00:00:00,Fall,0.0,0.0,Clear,27.88,,6.0032,31,84,115,894.2287671232876,2011,July,7,Saturday,0,0,0
2715,2011-07-02 01:00:00,Fall,0.0,0.0,Clear,27.06,54.0,0.0,20,58,78,593.2287671232876,2011,July,7,Saturday,1,0,0
2716,2011-07-02 02:00:00,Fall,0.0,0.0,Clear,26.24,53.0,0.0,9,43,52,339.52876712328765,2011,July,7,Saturday,2,0,0
2717,2011-07-02 03:00:00,Fall,0.0,0.0,,26.24,,0.0,5,21,26,176.12876712328767,2011,July,7,Saturday,3,0,0
2718,2011-07-02 04:00:00,Fall,0.0,0.0,Clear,25.42,,,3,8,11,85.82876712328768,2011,July,7,Saturday,4,0,0
2719,2011-07-02 05:00:00,Fall,0.0,0.0,,,73.0,,1,13,14,72.92876712328767,2011,July,7,Saturday,5,0,0
2720,2011-07-02 06:00:00,,0.0,0.0,Clear,25.42,69.0,,11,21,32,279.32876712328766,2011,July,7,Saturday,6,0,0
2721,2011-07-02 07:00:00,Fall,0.0,,Clear,26.24,65.0,0.0,10,35,45,322.32876712328766,2011,July,7,Saturday,7,1,0
